CPEB4,EIF4G2
CPEB4,TCERG1
CPEB4,SPTBN1
CPEB4,STIL
CPEB4,GTF3C4
CPEB4,MMACHC
CPEB4,NASP
CPEB4,LCP1
CPEB4,IGF1R
CPEB4,MDH2
CPEB4,TACC1
CPEB4,SH3RF1
CPEB4,DISC1
CPEB4,RYK
CPEB4,LMO1
CPEB4,IGF2
CPEB4,ZNF641
CPEB4,EEF2
CPEB4,SF1
CPEB4,RSL1D1
CPEB4,USP19
CPEB4,PRPF8
CPEB4,GPC5
CPEB4,EXT1
CPEB4,PDE4B
CPEB4,MT-CO1
CPEB4,MT-CO3
CPEB4,LYRM4
CPEB4,MIF
CPEB4,EIF5AL1
CPEB4,MRPL45
CPEB4,RPL22
CPEB4,KANSL1
CPEB4,TUBA1B
CPEB4,MGAT1
CPEB4,MCCC2
CPEB4,EEFSEC
CPEB4,SDF2
CPEB4,LPIN1
CPEB4,SUCLA2
CPEB4,DENND4C
CPEB4,TACC2
CPEB4,FBN2
CPEB4,NIPA2
CPEB4,DPH7
CPEB4,TAOK1
CPEB4,SDHAF2
CPEB4,ROR2
CPEB4,SH3PXD2B
CPEB4,TBL1XR1
CPEB4,SMDT1
CPEB4,IPO4
CPEB4,MYO6
CPEB4,HMGN2
CPEB4,DAXX
CPLX1,SHOC2
CPLX1,FAM13A
CPLX1,MAEA
CPLX1,ROBO1
CPLX1,LRRC8D
CPLX1,ZNF33A
CPNE1,PLAUR
CPNE1,PSMC4
CPNE1,PHF20
CPNE1,ZZZ3
CPNE1,FOXN3
CPNE1,THRAP3
CPNE1,ZFR
CPNE1,YBX3
CPNE1,PKN2
CPNE1,MAP2K4
CPNE1,TP53BP1
CPNE1,ENO1
CPNE1,RASAL2
CPNE1,MOCOS
CPNE1,EXOSC5
CPNE1,EPB41L2
CPNE1,DLGAP4
CPNE1,HSPB11
CPNE1,TNPO1
CPNE1,DIS3
CPNE1,RPS5
CPNE1,HNRNPC
CPNE1,DSP
CPNE1,THOC5
CPNE1,RPL3
CPNE1,TNRC6B
CPNE1,L3MBTL2
CPNE1,HIF1A
CPNE1,STK4
CPNE1,SALL4
CPNE1,TTI1
CPNE1,LONP2
CPNE1,DENND3
CPNE1,OGDH
CPNE1,IQCE
CPNE1,FKTN
CPNE1,NCS1
CPNE1,NUFIP2
CPNE1,MED13
CPNE1,ENO3
CPNE1,PFN1
CPNE1,RPL34
CPNE1,FBXL4
CPNE1,DROSHA
CPNE1,DPYSL3
CPNE1,OGG1
CPNE1,XRN1
CPNE1,GTF3C2
CPNE1,SOS1
CPNE1,SIPA1L2
CPNE1,HELLS
CPNE1,SIL1
CPNE1,SERP1
CPNE1,NAA50
CPNE1,PFDN5
CPNE1,NCOA3
CPNE1,VAPB
CPNE1,NECAB3
CPNE1,ERGIC3
CPNE1,UBR4
CPNE1,GFER
CPNE1,SAFB2
CPNE1,MAP1S
CPNE1,GSE1
CPNE1,TNS4
CPNE1,SCLY
CPNE1,VPS4A
CPNE1,ROCK2
CPNE1,TFCP2
CPNE1,MDM2
CPNE1,USP37
CPNE1,SRSF1
CPNE1,FCHSD2
CPNE1,TGS1
CPNE1,RDX
CPNE1,RPLP1
CPNE1,PLCE1
CPNE1,KIF21A
CPNE1,URB1
CPNE1,SAE1
CPNE1,RPL13A
CPNE1,PRCC
CPNE1,MEIS1
CPNE1,RHBDD1
CPNE1,EGFR
CPNE1,SURF4
CPNE1,RPS3
CPNE1,FADS1
CPNE1,DCUN1D2
CPNE1,UBC
CPNE1,NEK7
CPNE1,MGAT5
CPNE1,GJA1
CPNE1,DAB2
CPNE1,KAT6B
CPNE1,MS4A1
CPNE1,MMP14
CPNE1,EIF5B
CPNE1,PTMS
CPNE1,PSMB4
CPNE1,PMF1
CPNE1,LY6E
CPNE1,ZNF333
CPNE1,MFSD12
CPNE1,LARP4
CPNE1,RPRD2
CPNE1,IGFBP7
CPNE1,RPP14
CPNE1,EDIL3
CPNE1,RHOBTB3
CPNE1,STAT6
CPNE1,IGF2
CPNE1,FTH1
CPNE1,DDIT4
CPNE1,SDC2
CPNE1,WIPF2
CPNE1,DAG1
CPNE1,DAB1
CPNE1,PC
CPNE1,RCE1
CPNE1,PRPF8
CPNE1,RPL4
CPNE1,SEZ6L2
CPNE1,DCTN2
CPNE1,RUVBL1
CPNE1,SWI5
CPNE1,ZNF552
CPNE1,FARSA
CPNE1,GPC5
CPNE1,RPL35A
CPNE1,PYCR1
CPNE1,PTP4A2
CPNE1,UBE2G2
CPNE1,OSBP2
CPNE1,POLR1D
CPNE1,MCRS1
CPNE1,HLA-DQA1
CPNE1,MAML3
CPNE1,SLC22A5
CPNE1,TXNRD1
CPNE1,ZNF587
CPNE1,MT-CO2
CPNE1,UBE2J1
CPNE1,MT-ND4
CPNE1,SGMS1
CPNE1,NEU1
CPNE1,LSM2
CPNE1,ZNF254
CPNE1,DEPDC1
CPNE1,RANBP3
CPNE1,MTREX
CPNE1,WNK1
CPNE1,MRPS35
CPNE1,POLR1A
CPNE1,WDR1
CPNE1,NFATC3
CPNE1,LLGL2
CPNE1,PPP2R2C
CPNE1,TRAF4
CPNE1,SENP1
CPNE1,MAGI3
CPNE1,FAT1
CPNE1,GSTP1
CPNE1,HADHA
CPNE1,CPNE3
CPNE1,RRN3
CPNE1,GNAS
CPNE1,KIF16B
CPNE1,POLRMT
CPNE1,SUN2
CPNE1,RANGAP1
CPNE1,UQCC1
CPNE1,DIDO1
CPNE1,SMCHD1
CPNE1,PGK1
CPNE1,NPRL3
CPNE1,CSPP1
CPNE1,EIF3E
CPNE1,PTPRS
CPNE1,DNAJB6
CPNE1,GIT1
CPNE1,FBXL20
CPNE1,CYTH1
CPNE1,HSPA8
CPNE1,DDX6
CPNE1,POU2AF1
CPNE1,ITFG2
CPNE1,NAA25
CPNE1,EIF2B1
CPNE1,GAPDH
CPNE1,HMGCS1
CPNE1,PDE4D
CPNE1,NUP155
CPNE1,EPB41L5
CPNE1,RPS15
CPNE1,HDLBP
CPNE1,STRN
CPNE1,ORC4
CPNE1,MRPL37
CPNE1,HMGN3
CPNE1,KANSL1
CPNE1,RAB38
CPNE1,PREX1
CPNE1,GTF3C4
CPNE1,SNRPB2
CPNE1,ST3GAL3
CPNE1,SCAF1
CPNE1,RBM39
CPNE1,PSME3
CPNE1,DIAPH1
CPNE1,PPP1R1B
CPNE1,RAF1
CPNE1,RAN
CPNE1,EIF5A
CPNE1,ZFC3H1
CPNE1,LPIN1
CPNE1,RPL35
CPNE1,RNF38
CPNE1,RTF1
CPNE1,DIAPH3
CPNE1,IGF1R
CPNE1,RHOT2
CPNE1,NDUFB10
CPNE1,RANBP10
CPNE1,TBCD
CPNE1,MAPK4
CPNE1,VAV1
CPNE1,PSMB6
CPNE1,SERBP1
CPNE1,CRABP2
CPNE1,SRP9
CPNE1,PARP1
CPNE1,RPS27A
CPNE1,SPAG16
CPNE1,VGLL4
CPNE1,SRD5A1
CPNE1,RPL37
CPNE1,FARS2
CPNE1,PRIM2
CPNE1,DIAPH2
CPNE1,FAU
CPNE1,PIP4K2A
CPNE1,MAGI1
CPNE1,PABPC3
CPNE1,DST
CPNE1,GNA14
CPNE1,EEF1A1
CPNE1,SMG1
CPNE1,PAXIP1
CPNE1,DYRK1A
CPNE1,FMNL2
CPNE1,DUSP2
CPNE1,FAIM
CPNE1,TONSL
CPNE1,KLHL10
CPNE1,EIF4A1
CPNE1,RBBP4
CPNE1,WDR26
CPNE1,PDLIM5
CPNE1,U2SURP
CPNE1,WDR82
CPNE1,FRS2
CPNE1,RPL27A
CPNE1,ZNF592
CPNE1,TPM4
CPNE1,EEF2
CPNE1,RBPJ
CPNE1,SEPTIN2
CPNE1,RAB31
CPNE1,SLC25A6
CPNE1,SPNS1
CPNE1,YWHAG
CPNE1,ZNF561
CPNE1,NEGR1
CPNE1,PDE3A
CPNE1,PSMD1
CPNE1,TOMM20
CPNE1,RPL15
CPNE1,RPS6KB2
CPNE1,HNRNPA0
CPNE1,EDC3
CPNE1,HTR1D
CPNE1,OAZ2
CPNE1,TDRKH
CPNE1,MTA1
CPNE1,SLC8A1
CPNE1,EFNA5
CPNE1,CYP27C1
CPNE1,TEAD1
CPNE1,DYNC2H1
CPNE1,RGPD1
CPNE1,PRKAR1B
CPNE1,ZNF559
CPNE1,H1-0
CPNE1,ZNF124
CPNE1,SULT1A1
CPNE1,IGF2R
CPNE1,ZNF785
CPNE1,SPN
CPNE1,SIPA1L1
CPNE1,S100A10
CPNE1,NCOA6
CPNE1,UNC13B
CPNE1,MT-CYB
CPNE1,MT-ND3
CPNE1,TSEN15
CPNE1,HLA-G
CPNE1,RPS29
CPNE1,ZNF90
CPNE1,RPL41
CPNE1,HLA-B
CPNE1,DECR2
CPNE1,DDOST
CPNE1,TWF2
CPNE1,PPP4R3B
CPNE1,UHRF1
CPNE3,LAMA3
CPNE3,NUCKS1
CPNE3,PABPC1
CPNE3,ENO1
CPNE3,RAB21
CPNE3,EZR
CPNE3,PLA2G3
CPNE3,STK4
CPNE3,SEC23B
CPNE3,STIM2
CPNE3,RNGTT
CPNE3,TCERG1
CPNE3,EEF1B2
CPNE3,MRPS2
CPNE3,WWP1
CPNE3,RNF113A
CPNE3,SPECC1
CPNE3,LDHA
CPNE3,RFK
CPNE3,IGF2BP3
CPNE3,SRSF1
CPNE3,TXN
CPNE3,GABARAPL1
CPNE3,WASF2
CPNE3,EPB41
CPNE3,PRKAA2
CPNE3,DNAJB14
CPNE3,TPM4
CPNE3,CTDSP2
CPNE3,PAWR
CPNE3,EXT1
CPNE3,RPS23
CPNE3,FNBP1
CPNE3,TSEN15
CPNE3,MT-ND4
CPNE3,RPL3
CPNE3,MYH9
CPNE3,PHKB
CPNE3,BPNT2
CPNE3,TRPS1
CPNE3,OAZ1
CPNE3,PFN1
CPNE3,INPP4B
CPNE3,VAMP8
CPNE3,SRGN
CPNE3,CSE1L
CPNE3,PSMA1
CPNE3,SLC44A2
CPNE3,DDB2
CPNE3,DNAJC1
CPNE3,YAP1
CPNE3,SEC31A
CPNE3,FTO
CPNE3,RPL13A
CPNE3,DCAF1
CPNE3,GPC3
CPNE3,PAK1
CPNE3,UHMK1
CPNE3,ENAH
CPNE3,EEF1A1
CPNE3,MXRA8
CPNE3,DACT1
CPNE3,STAT2
CPNE3,ZNF131
CPNE3,IQCB1
CPNE3,POLD4
CPNE3,TMEM63A
CPNE3,XRCC2
CPNE3,MRPL42
CPNE3,MT-CO1
CPNE3,MT-ND4L
CPOX,KDM1A
CPOX,ELOVL5
CPOX,PKM
CPOX,IP6K2
CPOX,PABPC1
CPOX,TAB1
CPOX,HRH3
CPOX,GPI
CPOX,GAPDH
CPOX,PPARD
CPOX,HSPA9
CPOX,TUBA1B
CPOX,GNGT1
CPOX,TIMM10
CPOX,DYNC1LI2
CPOX,SLC39A1
CPOX,GOLGA7
CPOX,SLAMF6
CPOX,RAD21
CPOX,SEPTIN2
CPOX,HNRNPA3
CPOX,DAB1
CPOX,RPL15
CPOX,RAB11B
CPOX,SND1
CPOX,MT-CO2
CPOX,MT-CYB
CPOX,RPS29
CPOX,UBA52
CPOX,HLA-DPB1
CPOX,RPS18
CPOX,RPLP0
CPOX,TTLL12
CPOX,EEF1D
CPOX,RAB5B
CPOX,STK38
CPOX,CSNK1A1
CPOX,TFG
CPOX,SPCS2
CPOX,LRFN3
CPOX,SNRPN
CPOX,MTUS1
CPOX,LSM4
CPOX,RAN
CPOX,LDHA
CPOX,SDHC
CPOX,GTF3C5
CPOX,NUBPL
CPOX,LAPTM5
CPOX,RPS14
CPOX,POLL
CPOX,RPL27A
CPOX,DDB1
CPOX,FEN1
CPOX,NFRKB
CPOX,TRMT61B
CPOX,SCG2
CPOX,PCCA
CPOX,HLA-DQB1
CPOX,RPL14
CPOX,MT-ND1
CPOX,MT-CO3
CPSF1,EDC4
CPSF1,EIF2AK2
CPSF1,GATB
CPSF1,IPO5
CPSF1,TIMP2
CPSF1,PI4K2B
CPSF1,ELAVL1
CPSF1,ST6GAL1
CPSF1,CTTNBP2
CPSF1,GNAS
CPSF1,FUS
CPSF1,GSS
CPSF1,MYL12A
CPSF1,SH3GL2
CPSF1,WNT3
CPSF1,NNT
CPSF1,PFKFB4
CPSF1,GLS
CPSF1,PPFIA1
CPSF1,STT3A
CPSF1,WDR36
CPSF1,RAB11FIP5
CPSF1,IGF2BP3
CPSF1,SEMA6D
CPSF1,RPS24
CPSF1,SMARCAL1
CPSF1,INTS12
CPSF1,SEC11A
CPSF1,SERBP1
CPSF1,RPS27A
CPSF1,PKP4
CPSF1,MED22
CPSF1,MBNL1
CPSF1,NR4A2
CPSF1,PRKCA
CPSF1,PPP2R2B
CPSF1,NACC1
CPSF1,KRT19
CPSF1,KDM2A
CPSF1,PSMD2
CPSF1,FLII
CPSF1,EIF2S3B
CPSF1,SCRIB
CPSF1,MUC16
CPSF1,DDX41
CPSF1,PRR5
CPSF1,MT-ND5
CPSF1,RACK1
CPSF1,E2F4
CPSF1,RPS29
CPSF1,ERCC6
CPSF1,EPPK1
CPSF1,TXNIP
CPSF1,GSTP1
CPSF1,PHGDH
CPSF1,HSP90AB1
CPSF1,MMP11
CPSF1,MAPK1
CPSF1,PIM2
CPSF1,QPRT
CPSF1,OAZ1
CPSF1,YKT6
CPSF1,GOSR2
CPSF1,GAPDH
CPSF1,TCERG1
CPSF1,LMAN2L
CPSF1,STK25
CPSF1,NCAPH
CPSF1,UXT
CPSF1,SGPP1
CPSF1,SNRPN
CPSF1,RPL36
CPSF1,RPL27
CPSF1,GCC2
CPSF1,SH3GL3
CPSF1,UQCRC2
CPSF1,NDUFB10
CPSF1,ZDHHC7
CPSF1,RPL30
CPSF1,SKI
CPSF1,GPSM1
CPSF1,H3-3A
CPSF1,RPL27A
CPSF1,TPM4
CPSF1,SLC25A6
CPSF1,PTK2
CPSF1,TRIM56
CPSF1,OTUD3
CPSF1,KRT8
CPSF1,PGAM1
CPSF1,KLC2
CPSF1,EIF3F
CPSF1,EWSR1
CPSF1,SF3A3
CPSF1,NIPSNAP1
CPSF1,INPP5J
CPSF1,ZNF70
CPSF1,TUBB
CPSF1,MAFG
CPSF1,SPTAN1
CPSF1,DDX3X
CPSF1,MT-ATP8
CPSF1,DYNLL2
CPSF2,VIM
CPSF2,TRIO
CPSF2,FOXN3
CPSF2,NCKAP1
CPSF2,NUCKS1
CPSF2,EXOC5
CPSF2,RAD18
CPSF2,ENO1
CPSF2,MAGI3
CPSF2,DYNLL1
CPSF2,DICER1
CPSF2,SLC7A6
CPSF2,PLEKHA1
CPSF2,PRKAR1A
CPSF2,HSPA8
CPSF2,PPP6R3
CPSF2,VPS29
CPSF2,GTF2H3
CPSF2,MRPL51
CPSF2,VPS4B
CPSF2,NEK9
CPSF2,TRIM24
CPSF2,MORF4L2
CPSF2,XPO5
CPSF2,FXR2
CPSF2,SBF2
CPSF2,DOCK10
CPSF2,FLNB
CPSF2,KIF13A
CPSF2,MPC2
CPSF2,SNF8
CPSF2,CRTC2
CPSF2,FBXO41
CPSF2,PBRM1
CPSF2,UBA6
CPSF2,CTNNA1
CPSF2,LAMC3
CPSF2,DAZAP1
CPSF2,KDM5A
CPSF2,ECHDC1
CPSF2,HSP90AB1
CPSF2,ITPR3
CPSF2,ITPK1
CPSF2,PPP4R3A
CPSF2,RPRD1B
CPSF2,TRPS1
CPSF2,RHEB
CPSF2,SH3PXD2A
CPSF2,RIC8B
CPSF2,RPS12
CPSF2,DPYSL3
CPSF2,EPB41L5
CPSF2,GTF3C2
CPSF2,ASB3
CPSF2,NPC2
CPSF2,POLR3GL
CPSF2,RPL5
CPSF2,DCAF10
CPSF2,SYMPK
CPSF2,MAP2K2
CPSF2,HIVEP3
CPSF2,FBXL12
CPSF2,RAB11FIP4
CPSF2,KHDC1
CPSF2,RPS24
CPSF2,DENR
CPSF2,PEX14
CPSF2,RPL11
CPSF2,RPS3A
CPSF2,MARCHF6
CPSF2,DYNLT1
CPSF2,MCPH1
CPSF2,CSGALNACT1
CPSF2,SERPING1
CPSF2,DAB2
CPSF2,TDRD9
CPSF2,XDH
CPSF2,FSTL1
CPSF2,ELF3
CPSF2,HMGB2
CPSF2,PGGT1B
CPSF2,SNTB2
CPSF2,NPAS2
CPSF2,FBXW8
CPSF2,UNC119B
CPSF2,GPC5
CPSF2,NDUFB1
CPSF2,KPNA4
CPSF2,RNF220
CPSF2,DPYD
CPSF2,PCDH18
CPSF2,LAMB3
CPSF2,ZNF26
CPSF2,RACK1
CPSF2,CYB5R2
CPSF2,SMAD1
CPSF2,DSCAM
CPSF2,PC
CPSF2,GLMN
CPSF2,ERCC4
CPSF2,TBK1
CPSF2,NUP62CL
CPSF2,ZNF627
CPSF2,PAPSS2
CPSF2,MT-CO2
CPSF2,MT-CYB
CPSF2,MTOR
CPSF2,MT-CO1
CPSF2,MT-ND4
CPSF2,MT-CO3
CPSF2,NRAS
CPSF3,CYP51A1
CPSF3,RABEP1
CPSF3,NNAT
CPSF3,TRMT11
CPSF3,ENO1
CPSF3,UBE2K
CPSF3,MECOM
CPSF3,QPRT
CPSF3,HERC1
CPSF3,TRPS1
CPSF3,SRSF3
CPSF3,PLCL1
CPSF3,S100PBP
CPSF3,GTF3C3
CPSF3,SLC2A3
CPSF3,WDR3
CPSF3,PSME4
CPSF3,HSP90AB1
CPSF3,RAB2A
CPSF3,FKBP8
CPSF3,KLF7
CPSF3,EXOC4
CPSF3,PRKAA1
CPSF3,FLOT2
CPSF3,MPHOSPH6
CPSF3,TMC6
CPSF3,RPS11
CPSF3,FARP1
CPSF3,MMP16
CPSF3,EEF1A1
CPSF3,FMNL2
CPSF3,RAPGEF6
CPSF3,VMA21
CPSF3,MEMO1
CPSF3,FAT3
CPSF3,DDIT4
CPSF3,PDE7B
CPSF3,NIPSNAP1
CPSF3,PTMA
CPSF3,RGPD1
CPSF3,SUPT3H
CPSF3,NACA
CPSF3,MT-CYB
CPSF3,RACK1
CPSF3,TRAP1
CPSF3,ELK1
CPSF3,POR
CPSF3,TOP2A
CPSF3,E2F5
CPSF3,FRAS1
CPSF3,PMAIP1
CPSF3,SPATA5
CPSF3,PSPH
CPSF3,TCF7L2
CPSF3,HINT1
CPSF3,RPL4
CPSF3,TUBB
CPSF3,RPS4X
CPSF3,HIBCH
CPSF3,MT-CO1
CPSF3,PPP1R11
CPSF3,MT-ATP8
CPSF3,TMA7
CPSF4,ITGA2B
CPSF4,CRLF1
CPSF4,LRRC40
CPSF4,TRIP13
CPSF4,EIF4G3
CPSF4,DGKD
CPSF4,XPO1
CPSF4,RPLP0
CPSF4,MSH2
CPSF4,SCD
CPSF4,GPI
CPSF4,RPS19
CPSF4,VAT1
CPSF4,NOP2
CPSF4,PDE4D
CPSF4,ELL2
CPSF4,PLS1
CPSF4,KHDRBS1
CPSF4,HNRNPA2B1
CPSF4,TRERF1
CPSF4,SH3BP4
CPSF4,XPO7
CPSF4,MLLT1
CPSF4,KRAS
CPSF4,IGF2BP3
CPSF4,NDUFB10
CPSF4,PFKL
CPSF4,PTPRF
CPSF4,HSPD1
CPSF4,UBA3
CPSF4,TNIP1
CPSF4,MED22
CPSF4,PTMS
CPSF4,RRP1
CPSF4,GTF2IRD1
CPSF4,EIF4B
CPSF4,PKM
CPSF4,PDK3
CPSF4,P4HA2
CPSF4,DLG3
CPSF4,FTL
CPSF4,HNRNPH3
CPSF4,CSNK2A1
CPSF4,RNMT
CPSF4,HNRNPL
CPSF4,PPP2R1A
CPSF4,ERF
CPSF4,TAX1BP1
CPSF4,EZH2
CPSF4,NCS1
CPSF4,SPTBN1
CPSF4,IGFBP2
CPSF4,RND3
CPSF4,CRYZ
CPSF4,MLH3
CPSF4,STIL
CPSF4,MBOAT7
CPSF4,PRMT1
CPSF4,NUP214
CPSF4,SMO
CPSF4,UBAC1
CPSF4,UBL7
CPSF4,MAPK8IP3
CPSF4,ILF2
CPSF4,MEIS1
CPSF4,SNRNP200
CPSF4,RPL37
CPSF4,FBXL17
CPSF4,G3BP1
CPSF4,DNAJB12
CPSF4,PDCD11
CPSF4,DSN1
CPSF4,HNRNPDL
CPSF4,EEF1A1
CPSF4,PINK1
CPSF4,HNRNPK
CPSF4,RPL27A
CPSF4,KIF5C
CPSF4,HNRNPA3
CPSF4,KIF5B
CPSF4,DAB1
CPSF4,EIF3F
CPSF4,PDE4B
CPSF4,PCLO
CPSF4,PTMA
CPSF4,RELN
CPSF4,EEF1G
CPSF4,TRA2A
CPSF4,LMTK2
CPSF4,ORC5
CPSF4,IGF2
CPSF4,EEF2
CPSF4,KRT8
CPSF4,ORMDL3
CPSF4,PDE3A
CPSF4,PARP14
CPSF4,NFATC2IP
CPSF4,PSMG4
CPSF4,NOC2L
CPSF4,SIAH1
CPSF4,PRPF40A
CPSF4,MT-ND5
CPSF4,MT-ATP6
CPSF4,RACK1
CPSF4,GPX1
CPSF4,CUX1
CPSF4,SIK1B
CPSF6,LAS1L
CPSF6,MED24
CPSF6,KPNA6
CPSF6,VCL
CPSF6,VAMP3
CPSF6,TNPO3
CPSF6,GLP2R
CPSF6,NUCKS1
CPSF6,HLTF
CPSF6,TSG101
CPSF6,TPD52
CPSF6,SMARCA2
CPSF6,ERC1
CPSF6,XPO1
CPSF6,HEPH
CPSF6,DLD
CPSF6,PHGDH
CPSF6,MAP3K1
CPSF6,DIDO1
CPSF6,TBL1X
CPSF6,POLR2I
CPSF6,ELL
CPSF6,EIF4H
CPSF6,FUBP3
CPSF6,PFN1
CPSF6,UTP6
CPSF6,MDK
CPSF6,SKAP2
CPSF6,KMT2E
CPSF6,PSMB1
CPSF6,PPP5C
CPSF6,PHF20
CPSF6,PPP1R12A
CPSF6,CS
CPSF6,TP53BP1
CPSF6,HDAC4
CPSF6,IFT80
CPSF6,EIF2B3
CPSF6,SMC1A
CPSF6,ENO1
CPSF6,HSP90AA1
CPSF6,WDR70
CPSF6,ZNF586
CPSF6,EIF2AK1
CPSF6,LYZ
CPSF6,FKBP5
CPSF6,SUN2
CPSF6,RBFOX2
CPSF6,RPRD1B
CPSF6,POLA1
CPSF6,TAZ
CPSF6,SUPT20H
CPSF6,DGKH
CPSF6,EMC2
CPSF6,SH3GL2
CPSF6,DNMBP
CPSF6,KPNB1
CPSF6,RPS6KB1
CPSF6,MED13
CPSF6,PSMD11
CPSF6,UBE2D3
CPSF6,HSPA8
CPSF6,UPK2
CPSF6,SCNN1A
CPSF6,GAPDH
CPSF6,FGFR1OP2
CPSF6,ERBIN
CPSF6,MRPS27
CPSF6,PARD3B
CPSF6,GON4L
CPSF6,LPGAT1
CPSF6,KLHDC3
CPSF6,RAP1B
CPSF6,GNGT1
CPSF6,NGDN
CPSF6,SH3BP4
CPSF6,LSM4
CPSF6,MGAT1
CPSF6,NES
CPSF6,RFC3
CPSF6,SBF2
CPSF6,LDHA
CPSF6,RBM17
CPSF6,TES
CPSF6,TFCP2
CPSF6,MDM2
CPSF6,LAMC1
CPSF6,DNAJC1
CPSF6,ETNK1
CPSF6,WDR20
CPSF6,UQCRC2
CPSF6,NLRC5
CPSF6,PGD
CPSF6,SRP9
CPSF6,MBOAT2
CPSF6,LPP
CPSF6,SNCA
CPSF6,GIGYF1
CPSF6,MSN
CPSF6,RPL7A
CPSF6,GSTO1
CPSF6,EPS8
CPSF6,USP25
CPSF6,GNAQ
CPSF6,DCK
CPSF6,UBE2L6
CPSF6,NPTN
CPSF6,MIS18A
CPSF6,UBE2Z
CPSF6,PTMS
CPSF6,NBEAL2
CPSF6,NACC1
CPSF6,RPL8
CPSF6,RACGAP1
CPSF6,U2SURP
CPSF6,RHOBTB3
CPSF6,MED30
CPSF6,STXBP4
CPSF6,ILK
CPSF6,SF1
CPSF6,SNRNP48
CPSF6,STAT3
CPSF6,FEM1B
CPSF6,PCDH7
CPSF6,PDE7B
CPSF6,LRRC8D
CPSF6,PDE3A
CPSF6,ESRRA
CPSF6,DAG1
CPSF6,DAB1
CPSF6,PSMD1
CPSF6,ZBTB8OS
CPSF6,WDR6
CPSF6,MAML2
CPSF6,PBX1
CPSF6,MORF4L1
CPSF6,PTMA
CPSF6,TCEA1
CPSF6,TUBB
CPSF6,SRGAP1
CPSF6,SIPA1L1
CPSF6,RPE
CPSF6,MRPL42
CPSF6,RPL23A
CPSF6,TXNRD1
CPSF6,LRIG2
CPSF6,MT-CO3
CPSF6,GDI1
CPSF6,ZNF551
CPSF6,H2BC15
CPSF6,EIF6
CPSF6,CUX1
CPSF6,KMT2B
CPSF6,SPSB2
CPSF6,PDE10A
CPSF6,NUDT12
CPSF6,PEX5L
CPSF6,MOB1A
CPSF6,THADA
CPSF6,SRSF11
CPSF6,FASTKD2
CPSF6,DNAJC15
CPSF6,TBC1D15
CPSF6,HNRNPA2B1
CPSF6,HJURP
CPSF6,DYNLRB1
CPSF6,DNAJC8
CPSF6,TRAF2
CPSF6,REEP5
CPSF6,UNK
CPSF6,PRMT7
CPSF6,PTPRA
CPSF6,MYH10
CPSF6,TPT1
CPSF6,MYH11
CPSF6,NOTCH2
CPSF6,HNRNPA1
CPSF6,USP15
CPSF6,TNS3
CPSF6,TTYH3
CPSF6,RAB30
CPSF6,YAP1
CPSF6,RPLP1
CPSF6,TP53
CPSF6,NME7
CPSF6,COP1
CPSF6,CTDSPL
CPSF6,DDX46
CPSF6,MMS22L
CPSF6,PSPH
CPSF6,AOPEP
CPSF6,HIKESHI
CPSF6,UBC
CPSF6,SLC25A4
CPSF6,TIAL1
CPSF6,PRKCA
CPSF6,MOV10
CPSF6,MTERF3
CPSF6,H2BC5
CPSF6,HK2
CPSF6,DVL3
CPSF6,EIF4A1
CPSF6,ZNF589
CPSF6,GRIK2
CPSF6,RPL36AL
CPSF6,FRS2
CPSF6,IGF2
CPSF6,PTK2
CPSF6,SDC2
CPSF6,UGP2
CPSF6,KSR2
CPSF6,EPS8L2
CPSF6,RIMKLA
CPSF6,TBL1XR1
CPSF6,RMI1
CPSF6,GPC5
CPSF6,EHMT1
CPSF6,RXRA
CPSF6,ERCC6L
CPSF6,ZP3
CPSF6,SF3B3
CPSF6,WDR5
CPSF6,SND1
CPSF6,NCOA6
CPSF6,MT-CO2
CPSF6,MT-CYB
CPSF6,MT-CO1
CPSF6,MT-ND4
CPSF6,TOP1
CPSF6,RACK1
CPSF6,NOL7
CPSF6,RPS28
CPSF6,UQCRHL
CPSF6,PINX1
CPSF7,PKD1
CPSF7,TNFRSF1B
CPSF7,RFC1
CPSF7,TRIO
CPSF7,PSMA4
CPSF7,HERPUD1
CPSF7,PSME4
CPSF7,POLB
CPSF7,SLC25A3
CPSF7,RBFOX1
CPSF7,HSP90AA1
CPSF7,MAGI3
CPSF7,OXCT1
CPSF7,MRPL28
CPSF7,TXLNG
CPSF7,DOCK3
CPSF7,PXN
CPSF7,LAMB1
CPSF7,DHPS
CPSF7,HSP90AB1
CPSF7,ITPR3
CPSF7,SUN2
CPSF7,PABPN1
CPSF7,TRPC4AP
CPSF7,SLC7A5
CPSF7,VRK3
CPSF7,GRB10
CPSF7,RHEB
CPSF7,NPM3
CPSF7,PDE10A
CPSF7,ERBIN
CPSF7,GOLPH3
CPSF7,TAF1B
CPSF7,PPL
CPSF7,TMIGD3
CPSF7,PAIP2B
CPSF7,EIF2S2
CPSF7,PIN1
CPSF7,EDA2R
CPSF7,TRIM22
CPSF7,RPA1
CPSF7,SEC61G
CPSF7,FADS2
CPSF7,LMO7
CPSF7,SRSF1
CPSF7,NUMA1
CPSF7,RPLP1
CPSF7,NUP54
CPSF7,MARCHF6
CPSF7,MMS22L
CPSF7,RPS3
CPSF7,FADS1
CPSF7,ITGA3
CPSF7,RPS20
CPSF7,ENO1
CPSF7,RCOR1
CPSF7,PACSIN2
CPSF7,RPRD1B
